latitude,longitude,weight,type
41.72392,-87.5301,705,potential
41.72892,-87.5301,769,potential
41.73392,-87.5301,792,potential
41.73892,-87.5301,852,potential
41.74392,-87.5301,848,potential
41.74892,-87.5301,811,potential
41.75392,-87.5301,935,potential
41.75892,-87.5301,1228,potential
41.64892,-87.5251,1216,potential
41.65392,-87.5251,1228,potential
41.65892,-87.5251,1288,potential
41.66392,-87.5251,1223,potential
41.66892,-87.5251,1229,potential
41.67392,-87.5251,1183,potential
41.67892,-87.5251,1052,potential
41.68392,-87.5251,1001,potential
41.68892,-87.5251,951,potential
41.69392,-87.5251,901,potential
41.69892,-87.5251,905,potential
41.70392,-87.5251,937,potential
41.70892,-87.5251,834,potential
41.71392,-87.5251,835,potential
41.71892,-87.5251,707,potential
41.72392,-87.5251,889,potential
41.72892,-87.5251,861,potential
41.73392,-87.5251,830,potential
41.73892,-87.5251,802,potential
41.74392,-87.5251,774,potential
41.74892,-87.5251,878,potential
41.75392,-87.5251,1305,potential
41.75892,-87.5251,1271,potential
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
,,0,
